global_order,image_path,variant,hardware_source,native_pixels,image_dir,marker_sha256,wall_seconds,gradient_seconds,reference_seconds
198,train/attack/digital_2/scan/russian-NF-1089.jpg,digital_2,scan,2482032,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/198_cfac1bd9d8ef,f4508b4f40fd22cacb647aa7d82f0473b45f28b6f6896731cae918206116c4f7,32.02403978299844,17.089601820007374,6.901885021987255
199,train/attack/digital_1/huawei/russian-NF-1099.jpg,digital_1,huawei,5775216,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/199_2fbd3cb4bfe6,be8ac4fb7cbdc71a37201d712de5c6e784cb28888ad9de0c539c6f91e76ffc37,356.28595653999946,217.1745215359988,106.31588528200518
200,train/attack/digital_1/iphone15pro/russian-NF-1099.jpg,digital_1,iphone15pro,4270320,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/200_202bf56fff17,6e96f834b5caf87e215a7fbb68903829a4ecb7d0bfb28da3e3b97acef224c092,64.91210267900169,38.308875442009594,13.866283098002896
201,train/attack/digital_1/scan/russian-NF-1099.jpg,digital_1,scan,2493750,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/201_f0cdc8ac2449,84cc59b784a7d180f657be777712af69d9df7c33d3a46a19cf7d506e37dea011,32.96752206999372,17.468892664008308,6.990329604996077
202,train/attack/digital_2/huawei/russian-NF-1099.jpg,digital_2,huawei,5775216,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/202_457408b26994,70b213138222e1fc444ef54569f3fcecb591e906f3de12d040c2272704f19ffe,365.74847330499324,223.54763746100798,109.5081284110056
203,train/attack/digital_2/iphone15pro/russian-NF-1099.jpg,digital_2,iphone15pro,4270320,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/203_e307f3f8637d,bbba02be2bd7e2e7f784783711b0df98b6163f220d52aa43564663fe8af0cf8b,66.65564396200352,38.444212139998854,13.869870787981199
204,train/attack/digital_2/scan/russian-NF-1099.jpg,digital_2,scan,2493750,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/204_32ff5cb46dc8,be9911870d04f0677a7a165c3e27b8d3c85173235d734f572d373fce30b69edb,33.083271454997885,17.478088372015918,6.939527353984886
205,train/attack/digital_1/huawei/turkiye-032_03.jpg,digital_1,huawei,6318947,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/205_2aca9eb60c0e,96ae4cb0f7264b58033cb785508ab55cc4a6630db463424542ab190ccbe91444,820.1605106569987,435.75380687499273,340.69365019199176
206,train/attack/digital_1/iphone15pro/turkiye-032_03.jpg,digital_1,iphone15pro,5068050,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/206_e8c801757727,aafd6839933ec14f323a8f31b153affd3e3a95abbbe92866692c4ffffd6d3469,209.75576186899707,133.7371247849951,53.694775204996404
207,train/attack/digital_1/scan/turkiye-032_03.jpg,digital_1,scan,2501496,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/207_8647bfdf8090,654c70401cf3c1dfa20802a4c41d154e1e5314c3cbabe24eb931fc7b7b983976,34.09706615799951,17.29975190598634,6.9318244390015025
208,train/attack/digital_2/huawei/turkiye-032_03.jpg,digital_2,huawei,6318947,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/208_98cae95966c3,542dc1fc0a862f496356d7bf4e79cb39a0711c8ae06c699fa14e49743f848981,825.0868478999982,439.91535809101333,341.30194481600483
209,train/attack/digital_1/huawei/turkiye-101_03.jpg,digital_1,huawei,6364202,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/209_7643bc90b018,8b8ddd0fe707f5ea983d1d69911b0f51201389dc506a937214594de57a8034e1,1241.8078806080084,714.4263977060109,482.91559337303624
210,train/attack/digital_1/iphone15pro/turkiye-101_03.jpg,digital_1,iphone15pro,5044220,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/210_72b8016630b3,a8dd42769104fd6be3504406e71bf12c18fac3ecc003226d4a716a67743b17a3,177.8320151349908,136.9632725410047,18.427912544022547
211,train/attack/digital_1/scan/turkiye-101_03.jpg,digital_1,scan,2500244,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/211_f5fe4e108d1b,dbeae2026937a92ae1776d7725bef254b41701c436d9f21005126d0f80e7cf5b,32.32494975099689,17.36062475599465,6.994189705961617
212,train/attack/digital_2/huawei/turkiye-101_03.jpg,digital_2,huawei,6364202,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/212_d99491cfcc04,f76c38bb96f3235cfaeb81629e060bcc5eca5319a27b97856e386e767d4a8a5a,1108.1131558759953,588.9550185370608,477.74353380496905
213,train/attack/digital_2/iphone15pro/turkiye-101_03.jpg,digital_2,iphone15pro,5044220,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/213_d99698d7f4a8,5b9c26bd6b89a39952a2c02633e6ac781951ba36fac3d01bdd68af6e107144bb,175.0121481440001,135.05490934099362,18.452570141962497
214,train/attack/digital_1/huawei/turkiye-104_03.jpg,digital_1,huawei,6343162,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/214_7ae09fff9101,b21e2c793f6fffe7c5b7be1e66b0f291bdc7d32e69d58c510db341f312d232f5,899.6408357420005,488.3746559769497,367.48672890200396
215,train/attack/digital_1/iphone15pro/turkiye-104_03.jpg,digital_1,iphone15pro,5023257,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/215_5bb6703d4738,4405eb9a2eb345dad55087ca2ea195ef3dcfefa6e7c1313d551f123b373b0303,166.05614058900392,126.7209345720039,17.932530115009286
216,train/attack/digital_1/scan/turkiye-104_03.jpg,digital_1,scan,2496250,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/216_c6163226a98a,03ae4ccf22c93ce7d65f316db53af304775e3cd64464a36a9bd68d24df39d21f,32.97953301400412,17.510033608981757,7.015582627020194
217,train/attack/digital_2/iphone15pro/turkiye-104_03.jpg,digital_2,iphone15pro,5023257,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/217_5b9780131599,afe43cf756faa697aa41f91ac565cad8c76dfebfb350f6aa11281c38b82d0b25,172.38304201199207,123.50435668100545,27.136538188977283
218,train/attack/digital_2/scan/turkiye-104_03.jpg,digital_2,scan,2496250,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/218_9a6bc59a66c7,2a3ca50834f88c60ce4bb4318f617a0bcc4c70edeedc760918a5462aea1aace4,32.588577318005264,17.393739527993603,7.010445701991557
219,train/attack/digital_1/huawei/turkiye-115_03.jpg,digital_1,huawei,6490484,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/219_fc481ae25931,ffecbb71f116437e17adafb57dbafa4489cad717ede9d0f2b24ddf92b0e9d0c5,909.1207668959978,456.8814129600505,405.9145109549863
220,train/attack/digital_1/iphone15pro/turkiye-115_03.jpg,digital_1,iphone15pro,4996460,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/220_a5e0d16d7a2b,7d555a78ed1de4f5e36470a9340e0ffc66fad28b2115dac2d3cbef873afbcf54,159.9352892379975,121.47624375298619,17.18971017395961
221,train/attack/digital_1/scan/turkiye-115_03.jpg,digital_1,scan,2493504,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/221_2a4432615b70,3ef12104129faa85a38e2e0e9af97db6b2225e39a9ed8533e0a8e7bf6c93adbd,32.96236474899342,17.207728620967828,6.8424015040072845
222,train/attack/digital_2/huawei/turkiye-115_03.jpg,digital_2,huawei,6490484,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/222_e06a3c19e734,a518a27e1890323b22a29e58882373521cab568a77c6e6d5b2ef2d8d6c2b9cd0,1034.6011072460096,546.1576271840459,439.84695487699355
223,train/attack/digital_1/huawei/turkiye-NF-1002.jpg,digital_1,huawei,6304000,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/223_8c50d6836678,6308c3a75803b370f923393f6efc07252f7bcc672efde02187f2a799aaed9d58,654.0140931829956,387.68234628201753,225.08454261597944
224,train/attack/digital_1/iphone15pro/turkiye-NF-1002.jpg,digital_1,iphone15pro,5047295,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/224_5f84bb701812,2a7eac5bdb0d9d4aef2bcc14fcbb6b2eb8827413404cd20233c381d05d6bcca4,255.2512863999873,153.49175238200405,78.17702356503287
225,train/attack/digital_1/scan/turkiye-NF-1002.jpg,digital_1,scan,2491250,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/225_d05a346f061d,7f24dbe8b8be31a96a4a748537077bb9206c3dd6680ce7a8230b91c97676935e,33.17092195399164,17.384923641002388,6.979245362977963
226,train/attack/digital_2/huawei/turkiye-NF-1002.jpg,digital_2,huawei,6304000,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/226_c78d57c6ef91,c41f066c11ebce73bc03551a63b544e6ccdc5fbe77f1a4eaa378432e1885fe8a,654.0627090490016,395.0846910000546,215.966466494021
227,train/attack/digital_2/iphone15pro/turkiye-NF-1002.jpg,digital_2,iphone15pro,5047295,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/227_45b767ed7bb0,e3628c5914176b2a301f94e7d2a674af80e64462713a6567c7f13309f13a44cf,278.2495669459895,156.44553738804825,98.18244779400993
228,train/attack/digital_2/scan/turkiye-NF-1002.jpg,digital_2,scan,2491250,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/228_0473adb87fbb,4d18e0fdc87bd46e939254d04f6438c00f9d907ff7f1ad203ae548b06f3f907f,32.86309215199435,17.308472193064517,6.873529259013594
229,train/attack/digital_1/huawei/turkiye-NM-1055.jpg,digital_1,huawei,6377504,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/229_a2c2cb13845a,76e76c2edeccb771e33b1d07f8460a0c24e6469a4b967463d803faf27c28ce82,836.0222426410037,505.00261266197776,287.89782541795284
230,train/attack/digital_1/iphone15pro/turkiye-NM-1055.jpg,digital_1,iphone15pro,5071381,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/230_ddd217589118,8f96ea11ef432c5036674e01c5253b77697ec8b601ad3b0180b70e5d885f6c90,220.11966449099418,134.32329547101108,62.53261256299447
231,train/attack/digital_1/scan/turkiye-NM-1055.jpg,digital_1,scan,2488008,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/231_ec91fbe52c37,e75acb5fe8b206b079b30511374e7312c943a9cedc994174c2bd0732c5206b29,33.10741826899175,17.28029867001169,6.892448544997023
232,train/attack/digital_2/huawei/turkiye-NM-1055.jpg,digital_2,huawei,6377504,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/232_3f2e3e76f15c,f012fe9b6c95f7fd29bfab9e1505571477a9920b3b21413039baa3998c969bb8,704.2509522080072,424.0007241770363,234.71809886500705
233,train/attack/digital_2/iphone15pro/turkiye-NM-1055.jpg,digital_2,iphone15pro,5071381,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/233_64e3719b4d6f,094d348f32d70a44064aec8d4a95d41987bf27cc26f49e91a2e8160ac913433b,215.44392685798812,139.332417816011,53.354654269016464
234,train/attack/digital_2/scan/turkiye-NM-1055.jpg,digital_2,scan,2488008,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/234_2e93611899af,95dfcd29ca964cf3d86c4c2342a0c3928ce471fa669b5404da3235713b875152,32.43117050100409,17.329714622013853,6.9127521499904105
235,train/attack/digital_1/huawei/ukraine-025_03.jpg,digital_1,huawei,6472466,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/235_752ca3e488b1,1a06257be1af651d999199fb32ef7277ae10cad46cc0f255fc13a845b90f822e,1092.922469416997,530.4782279920037,518.5578961300344
236,train/attack/digital_1/iphone15pro/ukraine-025_03.jpg,digital_1,iphone15pro,5050620,/home/u5757978/ForgedDocDeepID/output/LABPC/trufor_adversarial_localisation_attack/full_population/images/236_e606f3d1adc9,613d2929ff2cc10ace581b47ef0c8c3ab67b1f10a26076577fcd1a4393397da6,254.03776790700795,162.46750656797667,67.785070686994
